id,user_id,event_id,ticket_price,payment_method,status,date
572,1515,5,400,Debit Card,accepted,2021-06-07
573,536,5,400,Debit Card,accepted,2021-06-07
574,512,5,300,Debit Card,accepted,2021-06-07
575,236,5,300,Cash,rejected,2021-06-07
576,1144,5,600,Cash,accepted,2021-06-07
577,1797,5,400,Paypal,accepted,2021-06-07
578,169,5,600,Cash,accepted,2021-06-07
579,359,5,600,Cash,accepted,2021-06-07
580,1035,5,300,Paypal,accepted,2021-06-07
581,1639,5,300,Paypal,accepted,2021-06-07
582,732,5,300,Cash,accepted,2021-06-07
583,668,5,300,Cash,accepted,2021-06-07
584,1903,5,600,Cash,accepted,2021-06-07
585,1680,5,600,Cash,accepted,2021-06-07
586,811,5,600,Debit Card,rejected,2021-06-07
587,2277,5,600,Cash,rejected,2021-06-07
588,1473,5,400,Cash,accepted,2021-06-07
589,88,5,600,Cash,accepted,2021-06-07
590,458,5,300,Debit Card,accepted,2021-06-07
591,2202,5,600,Cash,accepted,2021-06-07
592,1972,5,400,Cash,accepted,2021-06-07
593,84,5,300,Cash,accepted,2021-06-07
594,1791,5,600,Paypal,accepted,2021-06-07
595,1245,5,400,Cash,accepted,2021-06-07
596,787,5,600,Cash,accepted,2021-06-07
597,1548,5,400,Paypal,rejected,2021-06-07
598,886,5,600,Cash,accepted,2021-06-07
599,1799,5,600,Cash,accepted,2021-06-07
600,934,5,400,Paypal,accepted,2021-06-07
601,769,5,400,Paypal,accepted,2021-06-07
602,2437,5,400,Debit Card,accepted,2021-06-07
603,1368,5,400,Cash,accepted,2021-06-07
604,708,5,600,Paypal,accepted,2021-06-07
605,2008,5,300,Cash,accepted,2021-06-07
606,1688,5,600,Paypal,accepted,2021-06-07
607,1024,5,400,Debit Card,accepted,2021-06-07
608,1154,5,400,Debit Card,accepted,2021-06-07
609,1013,5,600,Cash,accepted,2021-06-07
610,574,5,600,Cash,accepted,2021-06-07
611,990,5,600,Debit Card,accepted,2021-06-07
612,2278,5,300,Paypal,accepted,2021-06-07
613,389,5,400,Debit Card,accepted,2021-06-07
614,111,5,400,Cash,accepted,2021-06-07
615,970,5,300,Cash,accepted,2021-06-07
616,1625,5,300,Debit Card,accepted,2021-06-07
617,851,5,400,Cash,accepted,2021-06-07
618,1720,5,400,Debit Card,accepted,2021-06-07
619,69,5,400,Paypal,accepted,2021-06-07
620,1386,5,600,Cash,accepted,2021-06-07
621,904,5,400,Cash,rejected,2021-06-07
622,120,5,600,Cash,accepted,2021-06-07
623,239,5,400,Paypal,rejected,2021-06-07
624,1456,5,300,Debit Card,accepted,2021-06-07
625,1407,5,300,Cash,rejected,2021-06-07
626,1864,5,600,Debit Card,accepted,2021-06-07
627,234,5,600,Debit Card,accepted,2021-06-07
628,201,5,600,Cash,accepted,2021-06-07
629,971,5,300,Cash,accepted,2021-06-07
630,276,5,600,Cash,accepted,2021-06-07
631,768,5,300,Debit Card,accepted,2021-06-07
632,55,5,400,Debit Card,accepted,2021-06-07
633,864,5,400,Cash,accepted,2021-06-07
634,887,5,600,Debit Card,accepted,2021-06-07
635,735,5,600,Paypal,accepted,2021-06-07
636,660,5,600,Debit Card,rejected,2021-06-07
637,235,5,300,Cash,accepted,2021-06-07
638,1614,5,600,Debit Card,accepted,2021-06-07
639,293,5,300,Cash,accepted,2021-06-07
640,1971,5,400,Cash,rejected,2021-06-07
641,1395,5,600,Cash,accepted,2021-06-07
642,875,5,600,Paypal,accepted,2021-06-07
643,751,5,300,Paypal,accepted,2021-06-07
644,2434,5,300,Cash,accepted,2021-06-07
645,78,5,400,Cash,accepted,2021-06-07
646,1724,5,400,Debit Card,accepted,2021-06-07
647,718,5,600,Paypal,accepted,2021-06-07
648,509,5,400,Cash,accepted,2021-06-07
649,2441,5,300,Paypal,rejected,2021-06-07
650,1399,5,400,Cash,accepted,2021-06-07
651,2112,5,600,Cash,rejected,2021-06-07
652,2184,5,300,Paypal,rejected,2021-06-07
653,2022,5,600,Cash,accepted,2021-06-07
654,455,5,400,Cash,accepted,2021-06-07
655,570,5,600,Cash,accepted,2021-06-07
656,2345,5,400,Cash,rejected,2021-06-07
657,1164,5,300,Debit Card,rejected,2021-06-07
658,2185,5,600,Paypal,accepted,2021-06-07
659,1128,5,600,Cash,accepted,2021-06-07
660,168,5,300,Debit Card,accepted,2021-06-07
661,2460,5,600,Cash,accepted,2021-06-07
662,162,5,300,Paypal,accepted,2021-06-07
663,898,5,300,Cash,accepted,2021-06-07
664,83,5,400,Paypal,accepted,2021-06-07
665,943,5,600,Debit Card,accepted,2021-06-07
666,232,5,600,Cash,accepted,2021-06-07
667,1495,5,600,Debit Card,rejected,2021-06-07
668,4,5,400,Debit Card,accepted,2021-06-07
669,431,5,600,Cash,accepted,2021-06-07
670,728,5,300,Cash,accepted,2021-06-07
671,307,5,300,Cash,accepted,2021-06-07
672,508,5,600,Cash,accepted,2021-06-07
673,2009,5,300,Cash,accepted,2021-06-07
674,909,5,300,Debit Card,rejected,2021-06-07
675,2337,5,400,Debit Card,accepted,2021-06-07
676,926,5,400,Debit Card,accepted,2021-06-07
677,2309,5,300,Cash,accepted,2021-06-07
678,1703,5,600,Cash,accepted,2021-06-07
679,1891,5,400,Paypal,rejected,2021-06-07
680,935,5,600,Cash,accepted,2021-06-07
681,1179,5,600,Debit Card,accepted,2021-06-07
682,1899,5,300,Debit Card,accepted,2021-06-07
683,1612,5,600,Cash,rejected,2021-06-07
684,2342,5,400,Cash,accepted,2021-06-07
685,531,5,600,Paypal,accepted,2021-06-07
686,1565,5,300,Cash,accepted,2021-06-07
687,2417,5,400,Cash,accepted,2021-06-07
688,1388,5,300,Debit Card,accepted,2021-06-07
689,906,5,300,Cash,accepted,2021-06-07
690,285,5,300,Cash,accepted,2021-06-07
691,1682,5,400,Cash,accepted,2021-06-07
692,535,5,300,Debit Card,accepted,2021-06-07
693,2430,5,400,Paypal,accepted,2021-06-07
694,1700,5,400,Cash,accepted,2021-06-07
695,1690,5,600,Cash,accepted,2021-06-07
696,200,5,600,Cash,accepted,2021-06-07
697,1331,5,300,Cash,accepted,2021-06-07
698,1261,5,600,Cash,accepted,2021-06-07
699,572,5,300,Cash,accepted,2021-06-07
700,540,5,600,Cash,accepted,2021-06-07
701,2029,5,300,Cash,accepted,2021-06-07
702,396,5,400,Cash,accepted,2021-06-07
703,1059,5,600,Debit Card,accepted,2021-06-07
704,2232,5,300,Debit Card,accepted,2021-06-07
705,266,5,300,Debit Card,accepted,2021-06-07
706,336,5,400,Cash,accepted,2021-06-07
707,1429,5,600,Debit Card,rejected,2021-06-07
708,925,5,600,Debit Card,accepted,2021-06-07
709,1780,5,400,Paypal,accepted,2021-06-07
710,2405,5,400,Paypal,accepted,2021-06-07
711,186,5,600,Cash,accepted,2021-06-07
712,1191,5,300,Paypal,accepted,2021-06-07
713,977,5,300,Cash,accepted,2021-06-07
714,1409,5,300,Cash,accepted,2021-06-07
715,1611,5,400,Cash,accepted,2021-06-07
716,1099,5,400,Debit Card,accepted,2021-06-07
717,409,5,300,Debit Card,accepted,2021-06-07
718,2347,5,400,Cash,accepted,2021-06-07
719,2013,5,600,Cash,accepted,2021-06-07
720,1580,5,400,Paypal,accepted,2021-06-07
721,2463,5,600,Debit Card,accepted,2021-06-07
722,1172,5,600,Cash,accepted,2021-06-07
723,601,5,400,Cash,rejected,2021-06-07
724,980,5,600,Cash,rejected,2021-06-07
725,326,5,400,Cash,accepted,2021-06-07
726,953,5,400,Paypal,accepted,2021-06-07
727,1297,5,400,Cash,accepted,2021-06-07
728,1849,5,400,Cash,rejected,2021-06-07
729,600,5,400,Cash,accepted,2021-06-07
730,428,5,400,Cash,accepted,2021-06-07
731,823,5,400,Debit Card,accepted,2021-06-07
732,2477,5,600,Cash,rejected,2021-06-07
733,1887,5,300,Paypal,accepted,2021-06-07
734,2071,5,300,Paypal,accepted,2021-06-07
735,2250,5,400,Cash,accepted,2021-06-07
736,2070,5,400,Debit Card,accepted,2021-06-07
737,1962,5,600,Cash,accepted,2021-06-07
738,1587,5,300,Debit Card,accepted,2021-06-07
739,1512,5,600,Cash,rejected,2021-06-07
740,2246,5,300,Debit Card,rejected,2021-06-07
741,1047,5,600,Cash,rejected,2021-06-07
742,638,5,300,Cash,rejected,2021-06-07
743,2300,5,300,Paypal,accepted,2021-06-07
744,2497,5,300,Debit Card,accepted,2021-06-07
745,253,5,300,Paypal,accepted,2021-06-07
746,1651,5,400,Cash,accepted,2021-06-07
747,1558,5,400,Cash,accepted,2021-06-07
748,1822,5,300,Cash,accepted,2021-06-07
749,2078,5,300,Debit Card,accepted,2021-06-07
750,2128,5,300,Debit Card,rejected,2021-06-07
751,539,5,300,Paypal,accepted,2021-06-07
752,1674,5,600,Debit Card,rejected,2021-06-07
753,2355,5,300,Cash,accepted,2021-06-07
754,1684,5,400,Cash,accepted,2021-06-07
755,108,5,600,Debit Card,rejected,2021-06-07
756,1257,5,600,Paypal,accepted,2021-06-07
757,1660,5,400,Paypal,rejected,2021-06-07
758,612,5,300,Cash,accepted,2021-06-07
759,466,5,400,Debit Card,rejected,2021-06-07
760,1459,5,600,Cash,accepted,2021-06-07
761,1610,5,600,Debit Card,accepted,2021-06-07
762,1487,5,400,Cash,accepted,2021-06-07
763,1583,5,400,Cash,rejected,2021-06-07
764,472,5,400,Paypal,accepted,2021-06-07
765,5,5,600,Debit Card,rejected,2021-06-07
766,688,5,400,Cash,rejected,2021-06-07
767,302,5,300,Cash,accepted,2021-06-07
768,1772,5,600,Cash,rejected,2021-06-07
769,745,5,600,Debit Card,accepted,2021-06-07
770,503,5,600,Cash,rejected,2021-06-07
771,1036,5,300,Cash,accepted,2021-06-07
772,1354,5,300,Cash,accepted,2021-06-07
773,1966,5,300,Cash,rejected,2021-06-07
774,1020,5,600,Cash,accepted,2021-06-07
775,837,5,300,Debit Card,rejected,2021-06-07
776,1924,5,600,Cash,accepted,2021-06-07
777,815,5,300,Paypal,accepted,2021-06-07
778,2095,5,400,Debit Card,rejected,2021-06-07
779,993,5,400,Paypal,rejected,2021-06-07
780,1685,5,300,Cash,accepted,2021-06-07
781,1779,5,400,Paypal,accepted,2021-06-07
782,1046,5,300,Debit Card,accepted,2021-06-07
783,987,5,600,Cash,accepted,2021-06-07
784,339,5,300,Paypal,accepted,2021-06-07
785,799,5,300,Cash,accepted,2021-06-07
786,2106,5,400,Cash,accepted,2021-06-07
787,857,5,400,Paypal,accepted,2021-06-07
788,451,5,300,Cash,rejected,2021-06-07
789,379,5,400,Cash,accepted,2021-06-07
790,183,5,600,Paypal,accepted,2021-06-07
791,666,5,600,Paypal,accepted,2021-06-07
792,1900,5,300,Cash,rejected,2021-06-07
793,979,5,400,Debit Card,accepted,2021-06-07
794,1178,5,400,Cash,rejected,2021-06-07
795,362,5,400,Cash,accepted,2021-06-07
796,954,5,400,Debit Card,accepted,2021-06-07
797,2488,6,3500,Debit Card,rejected,2021-01-16
798,2218,6,5000,Paypal,accepted,2021-01-16
799,341,6,3500,Cash,accepted,2021-01-16
800,376,6,3500,Cash,accepted,2021-01-16
801,2135,6,5000,Cash,accepted,2021-01-16
802,317,6,3500,Cash,rejected,2021-01-16
803,1464,6,5000,Paypal,accepted,2021-01-16
804,903,6,5000,Debit Card,accepted,2021-01-16
805,1867,6,5000,Paypal,accepted,2021-01-16
806,192,6,5000,Cash,accepted,2021-01-16
807,1621,6,3500,Cash,rejected,2021-01-16
808,1931,6,5000,Cash,accepted,2021-01-16
809,288,6,3500,Debit Card,accepted,2021-01-16
810,2180,6,5000,Cash,accepted,2021-01-16
811,91,6,3500,Cash,rejected,2021-01-16
812,1669,6,3500,Cash,accepted,2021-01-16
813,913,6,3500,Cash,accepted,2021-01-16
814,1476,6,3500,Cash,accepted,2021-01-16
815,1765,6,3500,Cash,rejected,2021-01-16
816,956,6,3500,Paypal,rejected,2021-01-16
817,1029,6,5000,Debit Card,accepted,2021-01-16
818,2480,6,3500,Debit Card,accepted,2021-01-16
819,2371,6,3500,Debit Card,accepted,2021-01-16
820,1989,6,3500,Debit Card,rejected,2021-01-16
821,1971,6,5000,Debit Card,rejected,2021-01-16
822,827,6,5000,Debit Card,accepted,2021-01-16
823,2266,6,5000,Paypal,rejected,2021-01-16
824,1711,6,5000,Cash,rejected,2021-01-16
825,878,6,3500,Debit Card,rejected,2021-01-16
826,1283,6,5000,Debit Card,rejected,2021-01-16
827,872,6,3500,Paypal,accepted,2021-01-16
828,1706,6,5000,Cash,accepted,2021-01-16
829,135,6,5000,Debit Card,accepted,2021-01-16
830,134,6,3500,Cash,accepted,2021-01-16
831,1708,6,3500,Cash,accepted,2021-01-16
832,1525,6,3500,Paypal,accepted,2021-01-16
833,518,6,5000,Paypal,accepted,2021-01-16
834,1964,6,3500,Paypal,accepted,2021-01-16
835,940,6,3500,Paypal,accepted,2021-01-16
836,1994,6,3500,Cash,accepted,2021-01-16
837,2293,6,3500,Cash,accepted,2021-01-16
838,852,6,3500,Cash,accepted,2021-01-16
839,2457,6,5000,Cash,accepted,2021-01-16
840,1580,6,3500,Debit Card,rejected,2021-01-16
841,932,6,3500,Debit Card,accepted,2021-01-16
842,559,6,3500,Paypal,accepted,2021-01-16
843,383,6,5000,Cash,accepted,2021-01-16
844,86,6,3500,Cash,accepted,2021-01-16
845,600,6,5000,Cash,accepted,2021-01-16
846,1310,6,5000,Cash,accepted,2021-01-16
847,1881,6,5000,Paypal,accepted,2021-01-16
848,1393,6,5000,Cash,accepted,2021-01-16
849,1399,6,5000,Cash,rejected,2021-01-16
850,1748,6,3500,Paypal,accepted,2021-01-16
851,2305,6,5000,Cash,accepted,2021-01-16
852,2257,6,5000,Debit Card,accepted,2021-01-16
853,2168,6,3500,Debit Card,accepted,2021-01-16
854,1952,6,5000,Paypal,accepted,2021-01-16
855,1116,6,5000,Cash,accepted,2021-01-16
856,440,6,5000,Debit Card,accepted,2021-01-16
857,1114,6,5000,Cash,accepted,2021-01-16
858,152,6,3500,Paypal,accepted,2021-01-16
859,2291,6,3500,Cash,accepted,2021-01-16
860,197,6,5000,Paypal,rejected,2021-01-16
861,920,6,5000,Debit Card,accepted,2021-01-16
862,1515,6,5000,Cash,accepted,2021-01-16
863,512,6,5000,Cash,accepted,2021-01-16
864,1620,6,3500,Debit Card,rejected,2021-01-16
865,1691,6,5000,Paypal,rejected,2021-01-16
866,1295,6,3500,Cash,accepted,2021-01-16
867,2424,6,5000,Cash,accepted,2021-01-16
868,27,6,5000,Cash,accepted,2021-01-16
869,1147,6,3500,Cash,accepted,2021-01-16
870,2052,6,5000,Paypal,accepted,2021-01-16
871,534,6,3500,Debit Card,accepted,2021-01-16
872,863,6,5000,Cash,accepted,2021-01-16
873,349,6,5000,Cash,accepted,2021-01-16
874,834,6,5000,Debit Card,accepted,2021-01-16
875,1343,6,3500,Cash,accepted,2021-01-16
876,992,6,3500,Debit Card,rejected,2021-01-16
877,784,6,3500,Cash,accepted,2021-01-16
878,246,6,3500,Cash,accepted,2021-01-16
879,1815,6,3500,Debit Card,accepted,2021-01-16
880,360,6,3500,Cash,accepted,2021-01-16
881,1387,6,5000,Cash,accepted,2021-01-16
882,1439,6,3500,Debit Card,accepted,2021-01-16
883,1453,6,5000,Cash,accepted,2021-01-16
884,555,6,5000,Cash,rejected,2021-01-16
885,2088,6,3500,Cash,accepted,2021-01-16
886,388,6,3500,Cash,accepted,2021-01-16
887,2258,6,5000,Debit Card,accepted,2021-01-16
888,707,6,5000,Debit Card,accepted,2021-01-16
889,1607,6,3500,Cash,accepted,2021-01-16
890,888,6,3500,Paypal,accepted,2021-01-16
891,1394,6,5000,Paypal,accepted,2021-01-16
892,1816,6,5000,Debit Card,accepted,2021-01-16
893,381,6,3500,Debit Card,rejected,2021-01-16
894,516,6,3500,Paypal,rejected,2021-01-16
895,1222,6,3500,Cash,accepted,2021-01-16
896,1565,6,3500,Debit Card,accepted,2021-01-16
897,219,6,3500,Paypal,accepted,2021-01-16
898,194,6,5000,Cash,accepted,2021-01-16
899,428,6,3500,Debit Card,rejected,2021-01-16
900,866,6,5000,Cash,accepted,2021-01-16
901,99,6,3500,Cash,rejected,2021-01-16
902,901,6,5000,Cash,accepted,2021-01-16
903,2384,6,3500,Cash,accepted,2021-01-16
904,657,6,3500,Cash,accepted,2021-01-16
905,727,6,3500,Paypal,accepted,2021-01-16
906,20,6,3500,Cash,accepted,2021-01-16
907,304,6,3500,Cash,rejected,2021-01-16
908,1603,6,3500,Paypal,accepted,2021-01-16
909,2464,6,5000,Debit Card,accepted,2021-01-16
910,244,6,3500,Cash,rejected,2021-01-16
911,2481,6,5000,Cash,accepted,2021-01-16
912,249,6,5000,Debit Card,accepted,2021-01-16
913,2119,6,5000,Debit Card,accepted,2021-01-16
914,1033,6,3500,Cash,accepted,2021-01-16
915,1876,6,5000,Cash,accepted,2021-01-16
916,199,6,3500,Cash,rejected,2021-01-16
917,1165,6,5000,Paypal,accepted,2021-01-16
918,1286,6,3500,Cash,accepted,2021-01-16
919,1488,6,3500,Paypal,accepted,2021-01-16
920,116,6,5000,Paypal,accepted,2021-01-16
921,1866,6,3500,Debit Card,accepted,2021-01-16
922,1744,6,3500,Debit Card,accepted,2021-01-16
923,688,6,3500,Cash,accepted,2021-01-16
924,415,6,5000,Cash,accepted,2021-01-16
925,2201,6,5000,Debit Card,accepted,2021-01-16
926,2262,6,5000,Paypal,accepted,2021-01-16
927,602,6,3500,Debit Card,accepted,2021-01-16
928,100,6,3500,Cash,accepted,2021-01-16
929,96,6,5000,Debit Card,accepted,2021-01-16
930,1860,6,3500,Cash,accepted,2021-01-16
931,1391,6,3500,Paypal,accepted,2021-01-16
932,1050,6,5000,Cash,accepted,2021-01-16
933,925,6,3500,Cash,accepted,2021-01-16
934,1520,6,3500,Debit Card,accepted,2021-01-16
935,1440,6,5000,Debit Card,accepted,2021-01-16
936,2226,6,3500,Cash,accepted,2021-01-16
937,1277,6,5000,Debit Card,accepted,2021-01-16
938,1717,6,5000,Paypal,accepted,2021-01-16
939,914,6,3500,Cash,accepted,2021-01-16
940,363,6,5000,Debit Card,accepted,2021-01-16
941,273,6,5000,Paypal,accepted,2021-01-16
942,1743,6,5000,Debit Card,rejected,2021-01-16
943,585,6,3500,Paypal,accepted,2021-01-16
944,1632,6,3500,Cash,accepted,2021-01-16
945,332,6,5000,Paypal,accepted,2021-01-16
946,965,6,5000,Debit Card,accepted,2021-01-16
947,1776,6,5000,Paypal,accepted,2021-01-16
948,1629,6,3500,Paypal,accepted,2021-01-16
949,1810,6,3500,Paypal,rejected,2021-01-16
950,882,6,5000,Paypal,accepted,2021-01-16
951,597,6,3500,Cash,accepted,2021-01-16
952,2171,6,5000,Paypal,accepted,2021-01-16
953,1121,6,5000,Debit Card,accepted,2021-01-16
954,1825,6,5000,Debit Card,accepted,2021-01-16
955,462,6,5000,Cash,rejected,2021-01-16
956,1754,6,3500,Cash,accepted,2021-01-16
957,1144,6,5000,Cash,rejected,2021-01-16
958,465,6,3500,Cash,accepted,2021-01-16
959,1035,6,5000,Paypal,accepted,2021-01-16
960,540,6,3500,Cash,rejected,2021-01-16
961,1438,6,5000,Paypal,rejected,2021-01-16
962,1714,6,5000,Cash,rejected,2021-01-16
963,1945,6,5000,Cash,rejected,2021-01-16
964,1338,6,3500,Debit Card,accepted,2021-01-16
965,1238,6,3500,Cash,rejected,2021-01-16
966,1617,6,5000,Debit Card,accepted,2021-01-16
967,2121,6,5000,Cash,rejected,2021-01-16
968,2133,6,5000,Paypal,accepted,2021-01-16
969,1194,6,5000,Paypal,accepted,2021-01-16
970,985,6,5000,Debit Card,accepted,2021-01-16
971,660,6,5000,Debit Card,accepted,2021-01-16
972,2302,6,3500,Cash,accepted,2021-01-16
973,1568,6,3500,Debit Card,accepted,2021-01-16
974,2281,6,3500,Cash,accepted,2021-01-16
975,1736,6,3500,Cash,accepted,2021-01-16
976,130,6,3500,Paypal,accepted,2021-01-16
977,139,6,5000,Debit Card,accepted,2021-01-16
978,1428,6,3500,Paypal,accepted,2021-01-16
979,1256,6,3500,Debit Card,rejected,2021-01-16
980,1987,6,3500,Cash,rejected,2021-01-16
981,315,6,3500,Paypal,accepted,2021-01-16
982,843,6,5000,Cash,accepted,2021-01-16
983,525,6,5000,Debit Card,rejected,2021-01-16
984,1259,6,3500,Cash,accepted,2021-01-16
985,1593,6,3500,Debit Card,accepted,2021-01-16
986,756,6,5000,Debit Card,accepted,2021-01-16
987,1818,6,3500,Debit Card,accepted,2021-01-16
988,1389,6,5000,Debit Card,accepted,2021-01-16
989,2041,6,5000,Debit Card,accepted,2021-01-16
990,1699,6,3500,Cash,accepted,2021-01-16
991,1636,6,5000,Cash,accepted,2021-01-16
992,705,6,3500,Cash,accepted,2021-01-16
993,425,6,5000,Cash,accepted,2021-01-16
994,408,6,3500,Debit Card,accepted,2021-01-16
995,1303,6,3500,Debit Card,accepted,2021-01-16
996,351,6,3500,Cash,accepted,2021-01-16
997,2492,6,5000,Paypal,accepted,2021-01-16
998,1232,6,5000,Debit Card,rejected,2021-01-16
999,32,6,3500,Cash,accepted,2021-01-16
1000,2231,6,3500,Paypal,accepted,2021-01-16
1001,1047,6,3500,Debit Card,accepted,2021-01-16
1002,1224,6,5000,Cash,accepted,2021-01-16
1003,205,6,3500,Cash,rejected,2021-01-16
1004,1651,6,5000,Cash,rejected,2021-01-16
1005,67,6,3500,Debit Card,accepted,2021-01-16
1006,1043,6,3500,Cash,accepted,2021-01-16
1007,2442,6,3500,Cash,accepted,2021-01-16
1008,208,6,3500,Cash,accepted,2021-01-16
1009,2086,6,5000,Paypal,rejected,2021-01-16
1010,2038,6,5000,Cash,accepted,2021-01-16
1011,267,6,5000,Cash,rejected,2021-01-16
1012,2398,6,5000,Paypal,accepted,2021-01-16
1013,2497,6,5000,Debit Card,rejected,2021-01-16
1014,92,6,5000,Cash,accepted,2021-01-16
1015,1410,6,3500,Debit Card,accepted,2021-01-16
1016,411,6,3500,Cash,accepted,2021-01-16
1017,561,6,5000,Cash,accepted,2021-01-16
1018,2444,6,3500,Cash,accepted,2021-01-16
1019,1363,6,5000,Cash,rejected,2021-01-16
1020,1659,6,5000,Cash,rejected,2021-01-16
1021,1512,6,3500,Cash,accepted,2021-01-16
1022,1755,6,5000,Paypal,accepted,2021-01-16
1023,95,6,5000,Cash,accepted,2021-01-16
1024,943,6,3500,Cash,accepted,2021-01-16
1025,182,6,3500,Paypal,rejected,2021-01-16
1026,1032,6,3500,Cash,rejected,2021-01-16
1027,2122,6,5000,Cash,accepted,2021-01-16
1028,2026,6,3500,Debit Card,accepted,2021-01-16
1029,1164,6,3500,Cash,accepted,2021-01-16
1030,1626,6,5000,Cash,rejected,2021-01-16
1031,145,6,3500,Cash,accepted,2021-01-16
1032,314,6,3500,Cash,accepted,2021-01-16
1033,2182,6,3500,Cash,accepted,2021-01-16
1034,303,6,5000,Paypal,accepted,2021-01-16
1035,674,6,5000,Cash,accepted,2021-01-16
1036,451,6,5000,Debit Card,accepted,2021-01-16
1037,794,6,5000,Cash,rejected,2021-01-16
1038,322,6,3500,Debit Card,accepted,2021-01-16
1039,2169,6,5000,Debit Card,accepted,2021-01-16
1040,157,6,5000,Debit Card,accepted,2021-01-16
1041,1731,6,5000,Cash,accepted,2021-01-16
1042,647,6,5000,Paypal,accepted,2021-01-16
1043,1358,6,5000,Debit Card,accepted,2021-01-16
1044,699,6,3500,Cash,accepted,2021-01-16
1045,693,6,5000,Debit Card,accepted,2021-01-16
1046,2059,6,3500,Cash,rejected,2021-01-16
1047,1190,6,3500,Cash,accepted,2021-01-16
1048,1207,6,5000,Paypal,rejected,2021-01-16
1049,413,6,3500,Cash,accepted,2021-01-16
1050,463,6,3500,Cash,accepted,2021-01-16
1051,1414,6,5000,Paypal,accepted,2021-01-16
1052,2346,6,5000,Paypal,accepted,2021-01-16
1053,818,6,5000,Cash,accepted,2021-01-16
1054,61,6,3500,Cash,rejected,2021-01-16
1055,936,6,3500,Cash,rejected,2021-01-16
1056,188,6,3500,Cash,rejected,2021-01-16
1057,1262,6,5000,Debit Card,accepted,2021-01-16
1058,730,6,3500,Paypal,rejected,2021-01-16
1059,1185,6,3500,Cash,accepted,2021-01-16
1060,2205,6,3500,Paypal,accepted,2021-01-16
1061,274,6,5000,Debit Card,accepted,2021-01-16
1062,223,6,5000,Cash,rejected,2021-01-16
1063,203,6,5000,Paypal,accepted,2021-01-16
1064,897,6,3500,Cash,accepted,2021-01-16
1065,1641,6,3500,Paypal,accepted,2021-01-16
1066,970,6,5000,Debit Card,accepted,2021-01-16
1067,222,6,3500,Paypal,accepted,2021-01-16
1068,2006,6,5000,Debit Card,accepted,2021-01-16
1069,2253,6,5000,Cash,accepted,2021-01-16
1070,1110,6,5000,Cash,accepted,2021-01-16
1071,19,6,5000,Paypal,accepted,2021-01-16
1072,57,6,5000,Cash,accepted,2021-01-16
1073,2337,6,5000,Cash,accepted,2021-01-16
1074,2292,6,5000,Cash,accepted,2021-01-16
1075,1087,6,5000,Paypal,accepted,2021-01-16
